tr_size,set,metric,score,cnt,split,trial,exp
149056,te,mean_absolute_error,0.040732039017097744,102,2,1,lc.ctrp.nn_reg0.ls_hpo
149056,te,median_absolute_error,0.027773529577255263,102,2,1,lc.ctrp.nn_reg0.ls_hpo
149056,te,mse,0.003539391513160204,102,2,1,lc.ctrp.nn_reg0.ls_hpo
149056,te,pearsonr,0.9133171806206472,102,2,1,lc.ctrp.nn_reg0.ls_hpo
149056,te,r2,0.8336379299479671,102,2,1,lc.ctrp.nn_reg0.ls_hpo
149056,te,rmse,0.059492785387475385,102,2,1,lc.ctrp.nn_reg0.ls_hpo
149056,te,spearmanr,0.8806401531785628,102,2,1,lc.ctrp.nn_reg0.ls_hpo
149056,te,y_avg_pred,0.8369381427764893,102,2,1,lc.ctrp.nn_reg0.ls_hpo
149056,te,y_avg_true,0.8375255971087366,102,2,1,lc.ctrp.nn_reg0.ls_hpo
149056,te,mcc,0.7241717637993275,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,mean_absolute_error,0.046587473414466486,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,median_absolute_error,0.031536043691635096,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,mse,0.004661121146775724,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,pearsonr,0.8841095679431709,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,r2,0.7809132558922378,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,rmse,0.06827240399147905,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,spearmanr,0.8525530203790355,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,y_avg_pred,0.8381583690643309,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,y_avg_true,0.8375255971087366,102,2,1,lc.ctrp.nn_reg0.ls_hpo
50000,te,mcc,0.6567328096638995,102,2,1,lc.ctrp.nn_reg0.ls_hpo
58443,te,mean_absolute_error,0.045960287214237734,102,2,1,lc.ctrp.nn_reg0.ls_hpo
58443,te,median_absolute_error,0.03097956027984622,102,2,1,lc.ctrp.nn_reg0.ls_hpo
58443,te,mse,0.004530345857113426,102,2,1,lc.ctrp.nn_reg0.ls_hpo
58443,te,pearsonr,0.8877082355177742,102,2,1,lc.ctrp.nn_reg0.ls_hpo
58443,te,r2,0.7870600887077035,102,2,1,lc.ctrp.nn_reg0.ls_hpo
58443,te,rmse,0.06730784394937507,102,2,1,lc.ctrp.nn_reg0.ls_hpo
58443,te,spearmanr,0.8562130335189126,102,2,1,lc.ctrp.nn_reg0.ls_hpo
