tr_size,set,metric,score,cnt,split,trial,exp
20000,te,spearmanr,0.7977677173376948,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,y_avg_pred,0.7770226001739502,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,y_avg_true,0.7805956237886361,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
20000,te,mcc,0.7165561904743083,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,mean_absolute_error,0.0561006518731175,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,median_absolute_error,0.041529007339477515,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,mse,0.006179738976172643,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,pearsonr,0.8705394202403,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,r2,0.7537241442871286,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,rmse,0.07861131582776518,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,spearmanr,0.8082108252998235,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,y_avg_pred,0.778764009475708,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,y_avg_true,0.7805956237886361,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
27095,te,mcc,0.7461256393332829,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,mean_absolute_error,0.056262873560283234,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,median_absolute_error,0.04202356653213502,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,mse,0.006062060680205228,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,pearsonr,0.8743609261291512,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,r2,0.7584138768389325,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,rmse,0.07785923631917557,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,spearmanr,0.8150307941628903,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,y_avg_pred,0.7863473892211914,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,y_avg_true,0.7805956237886361,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
36708,te,mcc,0.7443960008497585,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,mean_absolute_error,0.05384091026939373,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,median_absolute_error,0.040380915451049826,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,mse,0.005508869393925743,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,pearsonr,0.8839771291705218,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,r2,0.7804597363690322,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,rmse,0.07422175822442999,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,spearmanr,0.8240831604925457,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,y_avg_pred,0.7849794626235962,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,y_avg_true,0.7805956237886361,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
49732,te,mcc,0.75952829704705,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,mean_absolute_error,0.05240730584021139,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,median_absolute_error,0.03876272039413453,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,mse,0.005326434569727054,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,pearsonr,0.8882364114902247,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,r2,0.7877301554942726,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,rmse,0.07298242644450137,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,spearmanr,0.8337920960514016,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,y_avg_pred,0.7782487869262695,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,y_avg_true,0.7805956237886361,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
67376,te,mcc,0.749052320956391,220,0,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,mean_absolute_error,0.056325782586549786,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,median_absolute_error,0.042080463981628465,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,mse,0.006210499120740911,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,pearsonr,0.8699526945675773,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,r2,0.7519940540040341,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,rmse,0.07880672002272973,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,spearmanr,0.8102587216311699,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,y_avg_pred,0.7838646769523621,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,y_avg_true,0.781819585841069,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
23279,te,mcc,0.7374541338819163,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,mean_absolute_error,0.055837337878279866,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,median_absolute_error,0.041507699012756305,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,mse,0.005920372931450975,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,pearsonr,0.8746856202113499,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,r2,0.7635797605042985,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,rmse,0.07694395968138742,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,spearmanr,0.8151596535239656,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
31538,te,y_avg_pred,0.7797242403030396,201,1,1,lc.gdsc2.nn_reg1.ls_hpo
