tr_size,set,metric,score,split
10,te,mean_absolute_error,0.13470041211160566,run_0
10517,te,mean_absolute_error,0.07126453814959151,run_0
110,te,mean_absolute_error,0.12062543426177598,run_0
115863,te,mean_absolute_error,0.06595461826396215,run_0
12,te,mean_absolute_error,0.13079136946015632,run_0
1213,te,mean_absolute_error,0.09107316080260107,run_0
13369,te,mean_absolute_error,0.0707963423650866,run_0
140,te,mean_absolute_error,0.1190175201473779,run_0
1542,te,mean_absolute_error,0.08690849987337586,run_0
16,te,mean_absolute_error,0.13357987880923675,run_0
16994,te,mean_absolute_error,0.06939648408120089,run_0
178,te,mean_absolute_error,0.11786168366372997,run_0
1961,te,mean_absolute_error,0.08319304777972668,run_0
20,te,mean_absolute_error,0.13228535884263756,run_0
21603,te,mean_absolute_error,0.0685975565570894,run_0
226,te,mean_absolute_error,0.11465339243245196,run_0
2492,te,mean_absolute_error,0.08081642956743675,run_0
26,te,mean_absolute_error,0.13086361730489696,run_0
27461,te,mean_absolute_error,0.06807548117058618,run_0
287,te,mean_absolute_error,0.11078849076080728,run_0
3168,te,mean_absolute_error,0.0797138898336756,run_0
33,te,mean_absolute_error,0.12671002378757007,run_0
34908,te,mean_absolute_error,0.06786356095096988,run_0
365,te,mean_absolute_error,0.10809374565941464,run_0
4028,te,mean_absolute_error,0.07696894314885633,run_0
42,te,mean_absolute_error,0.1274741341005052,run_0
44374,te,mean_absolute_error,0.06733018210539163,run_0
464,te,mean_absolute_error,0.10597447556797146,run_0
5120,te,mean_absolute_error,0.07573950782331228,run_0
53,te,mean_absolute_error,0.1274964941610146,run_0
56407,te,mean_absolute_error,0.06677425011661117,run_0
590,te,mean_absolute_error,0.1043638208322164,run_0
6508,te,mean_absolute_error,0.07394232201212322,run_0
68,te,mean_absolute_error,0.12485791400725928,run_0
71703,te,mean_absolute_error,0.06642438605993525,run_0
751,te,mean_absolute_error,0.10096302252152364,run_0
8273,te,mean_absolute_error,0.07253857907829726,run_0
86,te,mean_absolute_error,0.12336579035879645,run_0
91146,te,mean_absolute_error,0.06632924694341885,run_0
954,te,mean_absolute_error,0.0957249264545199,run_0
10,te,mean_absolute_error,0.4415612673398528,run_1
10517,te,mean_absolute_error,0.0710544491584622,run_1
110,te,mean_absolute_error,0.19484733995675727,run_1
115863,te,mean_absolute_error,0.06632690265437778,run_1
12,te,mean_absolute_error,0.4328257122997998,run_1
1213,te,mean_absolute_error,0.08699102978743321,run_1
13369,te,mean_absolute_error,0.07010310832324934,run_1
140,te,mean_absolute_error,0.15946744758117018,run_1
1542,te,mean_absolute_error,0.08480002218193433,run_1
16,te,mean_absolute_error,0.41018269848322736,run_1
16994,te,mean_absolute_error,0.06939543819118553,run_1
178,te,mean_absolute_error,0.1482063273564186,run_1
1961,te,mean_absolute_error,0.08177226105853487,run_1
20,te,mean_absolute_error,0.41584897287281614,run_1
21603,te,mean_absolute_error,0.06887058917782972,run_1
226,te,mean_absolute_error,0.12613309475717216,run_1
2492,te,mean_absolute_error,0.07969393479204147,run_1
26,te,mean_absolute_error,0.4032155930644359,run_1
27461,te,mean_absolute_error,0.06846158465348777,run_1
287,te,mean_absolute_error,0.1186678735193722,run_1
3168,te,mean_absolute_error,0.07778176293169997,run_1
33,te,mean_absolute_error,0.39317223006974544,run_1
34908,te,mean_absolute_error,0.06813920916769435,run_1
365,te,mean_absolute_error,0.11565355536044533,run_1
4028,te,mean_absolute_error,0.07628409369547268,run_1
42,te,mean_absolute_error,0.4032942143289099,run_1
44374,te,mean_absolute_error,0.06751676414887238,run_1
464,te,mean_absolute_error,0.10492131419238863,run_1
5120,te,mean_absolute_error,0.07489558872758319,run_1
53,te,mean_absolute_error,0.4035186782174679,run_1
56407,te,mean_absolute_error,0.0670783146600103,run_1
590,te,mean_absolute_error,0.10335928601422106,run_1
6508,te,mean_absolute_error,0.07323714121142891,run_1
68,te,mean_absolute_error,0.2962843061259792,run_1
71703,te,mean_absolute_error,0.0667548770788229,run_1
751,te,mean_absolute_error,0.09969551746863528,run_1
8273,te,mean_absolute_error,0.0725050112788804,run_1
