tr_size,set,metric,score,split
17880,te,median_absolute_error,0.045235288053547706,run_0
17880,te,mse,0.006557475888964899,run_0
17880,te,rmse,0.08097824330624183,run_0
17880,te,spearmanr,0.6210332710620036,run_0
17880,te,pearsonr,0.7250641147533471,run_0
17880,te,y_avg_true,0.8895460838955707,run_0
17880,te,y_avg_pred,0.8892249029055126,run_0
17880,te,mcc,0.3221699404042889,run_0
1848,te,r2,0.2670135884306162,run_0
1848,te,mean_absolute_error,0.0756931132355693,run_0
1848,te,median_absolute_error,0.060926427915237835,run_0
1848,te,mse,0.010012933451681022,run_0
1848,te,rmse,0.1000646463626441,run_0
1848,te,spearmanr,0.4210508133497837,run_0
1848,te,pearsonr,0.5307760949612956,run_0
1848,te,y_avg_true,0.8895460838955707,run_0
1848,te,y_avg_pred,0.8765194018729168,run_0
1848,te,mcc,0.14539907020407525,run_0
19,te,r2,-22.00107906427936,run_0
19,te,mean_absolute_error,0.5488079658501428,run_0
19,te,median_absolute_error,0.5845736872007972,run_0
19,te,mse,0.3142053800074874,run_0
19,te,rmse,0.5605402572585553,run_0
19,te,spearmanr,,run_0
19,te,pearsonr,,run_0
19,te,y_avg_true,0.8895460838955707,run_0
19,te,y_avg_pred,0.3413263127992029,run_0
19,te,mcc,0.0,run_0
191,te,r2,-0.30612403583155023,run_0
191,te,mean_absolute_error,0.1106924921919783,run_0
191,te,median_absolute_error,0.10233236265212632,run_0
191,te,mse,0.01784225852484905,run_0
191,te,rmse,0.1335749172743485,run_0
191,te,spearmanr,0.2489961813393433,run_0
191,te,pearsonr,0.354495097368833,run_0
191,te,y_avg_true,0.8895460838955707,run_0
191,te,y_avg_pred,0.8191934309448371,run_0
191,te,mcc,0.0,run_0
217028,te,r2,0.5834493323595022,run_0
217028,te,mean_absolute_error,0.05542297621586621,run_0
217028,te,median_absolute_error,0.043122030511087095,run_0
217028,te,mse,0.0056902748106985755,run_0
217028,te,rmse,0.07543391021747829,run_0
217028,te,spearmanr,0.6655843458605054,run_0
217028,te,pearsonr,0.7731403671640045,run_0
217028,te,y_avg_true,0.8895460838955707,run_0
217028,te,y_avg_pred,0.8896977317982063,run_0
217028,te,mcc,0.362887929668979,run_0
22435,te,r2,0.5298853918017032,run_0
22435,te,mean_absolute_error,0.058261469006424836,run_0
22435,te,median_absolute_error,0.04485696705753539,run_0
22435,te,mse,0.006421983016675694,run_0
22435,te,rmse,0.08013727607471878,run_0
22435,te,spearmanr,0.6319338351988019,run_0
22435,te,pearsonr,0.7330061234547506,run_0
22435,te,y_avg_true,0.8895460838955707,run_0
22435,te,y_avg_pred,0.8894089488918756,run_0
22435,te,mcc,0.3481766755473972,run_0
2319,te,r2,0.30664663562967354,run_0
2319,te,mean_absolute_error,0.07170572895342564,run_0
2319,te,median_absolute_error,0.05506679977126594,run_0
2319,te,mse,0.009471527693227979,run_0
2319,te,rmse,0.09732177399342852,run_0
2319,te,spearmanr,0.4709037321086602,run_0
2319,te,pearsonr,0.5712675121933447,run_0
2319,te,y_avg_true,0.8895460838955707,run_0
2319,te,y_avg_pred,0.8801336631082362,run_0
2319,te,mcc,0.26998115359777397,run_0
239,te,r2,-0.10508705002376262,run_0
239,te,mean_absolute_error,0.10186432953164612,run_0
239,te,median_absolute_error,0.09524879403940034,run_0
239,te,mse,0.015096000301712298,run_0
239,te,rmse,0.1228657816550739,run_0
239,te,spearmanr,0.289237383348168,run_0
239,te,pearsonr,0.39030811810553,run_0
239,te,y_avg_true,0.8895460838955707,run_0
239,te,y_avg_pred,0.8323282798210104,run_0
239,te,mcc,0.0,run_0
24,te,r2,-20.020873898809768,run_0
24,te,mean_absolute_error,0.5237385524584145,run_0
24,te,median_absolute_error,0.5593208355595667,run_0
24,te,mse,0.2871548614309297,run_0
24,te,rmse,0.5358683247131982,run_0
24,te,spearmanr,,run_0
24,te,pearsonr,,run_0
24,te,y_avg_true,0.8895460838955707,run_0
24,te,y_avg_pred,0.3665791644404333,run_0
24,te,mcc,0.0,run_0
272316,te,r2,0.583107267470284,run_0
272316,te,mean_absolute_error,0.05541705936041082,run_0
272316,te,median_absolute_error,0.04337874859101532,run_0
272316,te,mse,0.0056949475753199095,run_0
272316,te,rmse,0.07546487643480182,run_0
272316,te,spearmanr,0.6652966594034939,run_0
272316,te,pearsonr,0.7724122386809203,run_0
272316,te,y_avg_true,0.8895460838955707,run_0
272316,te,y_avg_pred,0.8897045503090586,run_0
272316,te,mcc,0.36187921439628434,run_0
28151,te,r2,0.5393884488250473,run_0
28151,te,mean_absolute_error,0.0576657598561999,run_0
28151,te,median_absolute_error,0.04416327991460267,run_0
28151,te,mse,0.006292166861750608,run_0
28151,te,rmse,0.0793231798514823,run_0
28151,te,spearmanr,0.6371719339778251,run_0
28151,te,pearsonr,0.7406445199945203,run_0
28151,te,y_avg_true,0.8895460838955707,run_0
28151,te,y_avg_pred,0.8899135028061995,run_0
28151,te,mcc,0.3289617067504709,run_0
2910,te,r2,0.34380551788924696,run_0
2910,te,mean_absolute_error,0.06946250955693085,run_0
2910,te,median_absolute_error,0.05306847763188849,run_0
2910,te,mse,0.008963920172363677,run_0
2910,te,rmse,0.09467798145484342,run_0
2910,te,spearmanr,0.499154636490723,run_0
2910,te,pearsonr,0.5969512937853924,run_0
2910,te,y_avg_true,0.8895460838955707,run_0
2910,te,y_avg_pred,0.8810983700758139,run_0
2910,te,mcc,0.26961813339916896,run_0
300,te,r2,0.016103576407158204,run_0
300,te,mean_absolute_error,0.09388885308511494,run_0
300,te,median_absolute_error,0.08518992343369591,run_0
300,te,mse,0.013440480283514144,run_0
300,te,rmse,0.11593308537045904,run_0
300,te,spearmanr,0.31125424966548065,run_0
300,te,pearsonr,0.4240003995522981,run_0
300,te,y_avg_true,0.8895460838955707,run_0
300,te,y_avg_pred,0.8444709256873167,run_0
300,te,mcc,0.0,run_0
31,te,r2,-20.23721014747718,run_0
31,te,mean_absolute_error,0.5265338494235777,run_0
31,te,median_absolute_error,0.5621387124569185,run_0
31,te,mse,0.2901101146619619,run_0
31,te,rmse,0.538618709907075,run_0
31,te,spearmanr,,run_0
31,te,pearsonr,,run_0
31,te,y_avg_true,0.8895460838955707,run_0
31,te,y_avg_pred,0.3637612875430814,run_0
31,te,mcc,0.0,run_0
341689,te,r2,0.5845796678034063,run_0
341689,te,mean_absolute_error,0.05536148809046919,run_0
341689,te,median_absolute_error,0.043114807293577306,run_0
341689,te,mse,0.0056748339056568895,run_0
