tr_size,set,metric,score,cnt,split,trial,exp
127520,te,pearsonr,0.9184032023109964,1,1,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,r2,0.8429541669058174,1,1,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,rmse,0.057750344576885465,1,1,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,spearmanr,0.8925209527780371,1,1,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,y_avg_pred,0.8356394767761229,1,1,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,y_avg_true,0.8359507660276556,1,1,1,lc.ctrp.nn_reg1.ls_hpo
127520,te,mcc,0.7339721537541326,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,mean_absolute_error,0.035366487860724584,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,median_absolute_error,0.02419928760528567,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,mse,0.0027162919350424463,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,pearsonr,0.9339446086496676,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,r2,0.8720931798626503,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,rmse,0.052118057667592005,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,spearmanr,0.9096444051095464,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,y_avg_pred,0.8371618986129761,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,y_avg_true,0.8359507660276556,1,1,1,lc.ctrp.nn_reg1.ls_hpo
203650,te,mcc,0.7608192836014334,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,mean_absolute_error,0.04322031406367596,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,median_absolute_error,0.02937782807350159,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,mse,0.0040020161556391905,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,pearsonr,0.9016746294458916,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,r2,0.8115500200834964,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,rmse,0.0632614903052338,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,spearmanr,0.8742646662900107,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,y_avg_pred,0.835425078868866,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,y_avg_true,0.8359507660276556,1,1,1,lc.ctrp.nn_reg1.ls_hpo
79850,te,mcc,0.7036613622726237,1,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,mean_absolute_error,0.03993309230245298,21,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,median_absolute_error,0.026700883626937844,21,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,mse,0.003486071431138933,21,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,pearsonr,0.9151363992471544,21,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,r2,0.8358452176011513,21,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,rmse,0.05904296258775413,21,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,spearmanr,0.8885016262718788,21,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,y_avg_pred,0.8378731608390808,21,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,y_avg_true,0.8359507660276556,21,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,mcc,0.720219536505558,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,mean_absolute_error,0.03686280325847478,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,median_absolute_error,0.024928200960159297,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,mse,0.0029688607465726932,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,pearsonr,0.928014989587456,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,r2,0.8602000276090438,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,rmse,0.05448725306503067,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,spearmanr,0.9016142924738634,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,y_avg_pred,0.839163064956665,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,y_avg_true,0.8359507660276556,21,1,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,mcc,0.7565946081107662,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,mean_absolute_error,0.044577033505396296,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,median_absolute_error,0.030173277807235718,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,mse,0.004249329725966332,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,pearsonr,0.8950150332764911,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,r2,0.7999043306238085,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,rmse,0.06518688308215335,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,spearmanr,0.8670536769313304,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,y_avg_pred,0.8356843590736389,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,y_avg_true,0.8359507660276556,21,1,1,lc.ctrp.nn_reg1.ls_hpo
68313,te,mcc,0.6848746100432157,21,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,mean_absolute_error,0.03781559314753072,41,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,median_absolute_error,0.025582794046402013,41,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,mse,0.0030808734376931808,41,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,pearsonr,0.9249353646027444,41,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,r2,0.8549254888338054,41,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,rmse,0.055505616271627686,41,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,spearmanr,0.8992236783903731,41,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,y_avg_pred,0.8372671008110046,41,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,y_avg_true,0.8359507660276556,41,1,1,lc.ctrp.nn_reg1.ls_hpo
149056,te,mcc,0.7505621387101038,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,mean_absolute_error,0.046804426429359364,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,median_absolute_error,0.031391472816467265,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,mse,0.004692388815052705,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,pearsonr,0.8846223253347159,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,r2,0.77904122732961,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,rmse,0.06850101324106604,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,spearmanr,0.8581264229111266,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,y_avg_pred,0.8388888835906982,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,y_avg_true,0.8359507660276556,41,1,1,lc.ctrp.nn_reg1.ls_hpo
50000,te,mcc,0.6580939192108908,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,mean_absolute_error,0.04544128360568278,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,median_absolute_error,0.030243234443664557,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,mse,0.0044849596589828285,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,pearsonr,0.8910050229044908,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,r2,0.7888088091621782,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,rmse,0.06696984141375002,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,spearmanr,0.8655473099804156,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,y_avg_pred,0.8406089544296265,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,y_avg_true,0.8359507660276556,41,1,1,lc.ctrp.nn_reg1.ls_hpo
58443,te,mcc,0.6679455467863327,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,mean_absolute_error,0.041198316301979565,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,median_absolute_error,0.027741559886932332,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,mse,0.0037005918129893603,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,pearsonr,0.9093173293183404,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,r2,0.8257437187367778,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,rmse,0.06083248978127855,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,spearmanr,0.8816021746508959,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,y_avg_pred,0.8380429744720459,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,y_avg_true,0.8359507660276556,41,1,1,lc.ctrp.nn_reg1.ls_hpo
93334,te,mcc,0.7180713673322634,41,1,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,mean_absolute_error,0.039877489292376216,22,2,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,median_absolute_error,0.026771130037307744,22,2,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,mse,0.0034631451521591767,22,2,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,pearsonr,0.915402600985922,22,2,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,r2,0.8372217387475593,22,2,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,rmse,0.058848493202113314,22,2,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,spearmanr,0.8855320972657432,22,2,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,y_avg_pred,0.8374104499816895,22,2,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,y_avg_true,0.8375255971087366,22,2,1,lc.ctrp.nn_reg1.ls_hpo
109096,te,mcc,0.7274117884839095,22,2,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,mean_absolute_error,0.035902098490429864,22,2,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,median_absolute_error,0.02410036377906799,22,2,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,mse,0.002815482947832528,22,2,1,lc.ctrp.nn_reg1.ls_hpo
174228,te,pearsonr,0.9316508586710952,22,2,1,lc.ctrp.nn_reg1.ls_hpo
