tr_size,set,metric,score,cnt,split,trial,exp
625000,te,pearsonr,0.9093454605713048,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
625000,te,r2,0.8265907393069059,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
625000,te,rmse,0.04867084052958658,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
625000,te,spearmanr,0.8725165947180871,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
625000,te,y_avg_pred,0.8881415724754333,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
625000,te,y_avg_true,0.8895460838955707,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
625000,te,mcc,0.5584617176657604,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,mean_absolute_error,0.029086217445654906,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,median_absolute_error,0.020305933189392108,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,mse,0.0018726177103358624,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,pearsonr,0.9292006883899198,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,r2,0.8633011417084695,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,rmse,0.04327375313438691,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,spearmanr,0.8863495025060412,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,y_avg_pred,0.8886290192604065,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,tr,y_avg_true,0.8896202792893028,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,mean_absolute_error,0.032327597680083336,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,median_absolute_error,0.021745652294158924,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,mse,0.002358574797654927,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,pearsonr,0.9110279968313432,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,r2,0.829667593319158,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,rmse,0.04856516032769713,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,spearmanr,0.8673993641181249,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,y_avg_pred,0.8892940282821655,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,vl,y_avg_true,0.8899160697618604,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,mean_absolute_error,0.03235014626185522,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,median_absolute_error,0.021593281078338574,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,mse,0.002370155670201069,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,pearsonr,0.9093637013108123,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,r2,0.8264952116235383,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,rmse,0.04868424457872453,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,spearmanr,0.8682117059394567,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,y_avg_pred,0.8888644576072693,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,y_avg_true,0.8895460838955707,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
674999,te,mcc,0.5508100674447907,0,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,mean_absolute_error,0.02686383810378901,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,median_absolute_error,0.01899166269302366,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,mse,0.0015763935894938708,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,pearsonr,0.9408954646992164,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,r2,0.8848585729752314,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,rmse,0.03970382336115592,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,spearmanr,0.8964054746837816,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,y_avg_pred,0.88924640417099,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,tr,y_avg_true,0.8895984869249424,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,mean_absolute_error,0.03198635493564639,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,median_absolute_error,0.02109830513000488,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,mse,0.002366264277226379,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,pearsonr,0.91132389510928,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,r2,0.8291122717059402,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,rmse,0.04864426253142686,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,spearmanr,0.8686638200944108,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,y_avg_pred,0.8900641798973083,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,vl,y_avg_true,0.8899160697618604,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,mean_absolute_error,0.03206727997430843,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,median_absolute_error,0.02109588937759399,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,mse,0.0023850250024335428,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,pearsonr,0.9093997533130768,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,r2,0.8254067175745057,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,rmse,0.04883671776884217,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,spearmanr,0.8708371642879452,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,y_avg_pred,0.8897965550422668,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,y_avg_true,0.8895460838955707,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
610743,te,mcc,0.5537357679049802,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,mean_absolute_error,0.029852833025152407,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,median_absolute_error,0.020700814628601072,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,mse,0.0019768702188075965,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
642067,tr,pearsonr,0.9250572661399392,240,0,1,lc.nci60.nn_reg1.random.ls_hpo
