metric,tr_size,set,std,median,mean,run0,file,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19
mean_absolute_error,2,te,0.0761861698816414,0.1342924278158491,0.1580244937813765,0.12929970098168275,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.20304237712907736,0.4683128148837492,0.14022392596767902,0.14641395068807184,0.13309353500444562,0.12245906394912935,0.12475645241388755,0.14988007176146748,0.1915546448419718,0.12879737774218675,0.13311622105224644,0.15413861289340172,0.12819011791940618,0.1560022027422456,0.12619672412080174,0.12195199943444801,0.13546863457945174,0.1420200023707384,0.12557144515144192
mean_absolute_error,4,te,0.01980635467381756,0.130643027491579,0.1369721746672537,0.15388537763905102,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.13844719495156774,0.2074131285022835,0.1285074088292712,0.12363900914891147,0.13155417090489988,0.12973188407825811,0.12463409384500708,0.1278838313812887,0.1653604917357031,0.12330555629171497,0.12611517891067114,0.12496385286573565,0.13177518434952534,0.1260218609596999,0.1254728330788041,0.14327780286169034,0.1420396289562342,0.13361264700161302,0.13180235705314405
mean_absolute_error,8,te,0.01187283503100738,0.12569458083108073,0.13190491877114707,0.13480297958510878,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.12111362039661475,0.15971873751408786,0.12484586911807233,0.12184974637897475,0.12449933485615915,0.12290559648010466,0.137534695889272,0.12530757805413412,0.15313357195239805,0.12371943590615135,0.12993683776539214,0.12404003576984275,0.12865424844576662,0.12570239314514575,0.12484971077867578,0.13704650116172168,0.1256867685170157,0.1351551952078124,0.1575955185004908
mean_absolute_error,16,te,0.00672189720224111,0.12681216393131742,0.12942616912686106,0.14941592877683674,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.12051715179736355,0.1366299069925819,0.128937532665961,0.12599658746520193,0.1247550987103917,0.1347318782811477,0.13301588853586208,0.12662222653316535,0.12420144097452475,0.12329879449575848,0.1268464003940445,0.1261281119174352,0.12492830310619985,0.12596545205406207,0.12677792746859035,0.13849433795497593,0.1272272716797438,0.1286373589401762,0.13539578379319764
mean_absolute_error,32,te,0.006446883532100437,0.12851251332259064,0.12921618547150054,0.14033319822232704,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.12229877636403552,0.14344217702934314,0.12813319825402694,0.12286494713493372,0.1248176595786466,0.12894585495957306,0.13026129061472785,0.1419220643516235,0.12445006675813652,0.12426228625621465,0.12432680594677235,0.13234174151334946,0.12496321435200483,0.12565112310006832,0.13100340057491158,0.13311074113793295,0.12149201839519742,0.12889182839115434,0.13081131649503144
mean_absolute_error,64,te,0.004155044937934923,0.12474124059095085,0.12571129798378342,0.13335016338698702,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.12078673561183392,0.1276504315374123,0.1277054015027057,0.12429074612591785,0.12373063959118015,0.1324523244168028,0.1256008613704112,0.13447928238652868,0.12515589936434834,0.12401640113413058,0.1227656737042766,0.1258826730075335,0.12322050392698584,0.128084211968576,0.12432658181755335,0.1183296270686782,0.1215085437987814,0.127840175007986,0.12304908294703935
mean_absolute_error,128,te,0.003067043416572527,0.117991932479747,0.11838899626568986,0.12436847869045915,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.11421035570944865,0.1189954477779473,0.117644509744236,0.11886539152445985,0.11786134275135625,0.12432042388380453,0.11602333049244025,0.11945154677431992,0.11691898580817282,0.11572296978357567,0.11655131857091384,0.120239238976045,0.12211301670198825,0.11812252220813775,0.12184217068798713,0.11758092662363098,0.11343134808756475,0.11455647810709994,0.1189601224102092
mean_absolute_error,256,te,0.0020893740006689954,0.11006976521251484,0.11018299659008488,0.10996891005578996,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.11119648412206576,0.11524261175012128,0.10833543425031536,0.11053436380329944,0.1077857131779363,0.10876786230441493,0.11223638988054167,0.1135146595010503,0.10922306446086552,0.11017062036923972,0.10918755973190934,0.11225327790610484,0.10945169206134528,0.1114127827308152,0.10668847458565762,0.1089536592571472,0.10748202087479312,0.11055646978525947,0.1106978811930254
mean_absolute_error,512,te,0.0023957186981537677,0.10102101209724673,0.1010807648073252,0.10092775077189227,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.10102126973232572,0.10436044129059777,0.10303993252089848,0.0989431512380653,0.099641884997655,0.09673009848857077,0.10483379340549112,0.10283248040016882,0.10217314471891084,0.10071669903102552,0.10014371050755896,0.10474256083382276,0.10115704108842867,0.10313982511283257,0.10199471378505784,0.09671011385341756,0.09944161115060564,0.10102075446216774,0.09804431875701076
mean_absolute_error,1024,te,0.002029470244221132,0.09218544809624576,0.09231347432081595,0.09295071655197716,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/multi_seed_lgbm_100_trees/run_00/lrn_crv_scores.csv,0.0919983389747423,0.09419908142199653,0.09345407922148016,0.09187757062401478,0.09204417708736777,0.08743498374467205,0.09508015876403,0.09435052865413546,0.0942026700498882,0.0939829374571632,0.0916010536912956,0.09177504557089668,0.09232671910512376,0.09188226980690446,0.0934351634285356,0.08763783580984583,0.09382372108610973,0.09193468866589856,0.0902777467002414
