tr_size,set,metric,score,cnt,split,trial,exp
20000,te,spearmanr,0.7875225503253952,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,y_avg_pred,0.7870148420333862,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,y_avg_true,0.7805956237886361,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
20000,te,mcc,0.7179345965556868,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,mean_absolute_error,0.0576052054154609,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,median_absolute_error,0.04223650455474859,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,mse,0.00634366373265172,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,pearsonr,0.8671707897414714,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,r2,0.7471913910705176,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,rmse,0.07964712005246467,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,spearmanr,0.7991723149674613,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,y_avg_pred,0.7810919284820557,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,y_avg_true,0.7805956237886361,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
27095,te,mcc,0.7385991346073294,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,mean_absolute_error,0.05450855915294208,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,median_absolute_error,0.039999645042419485,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,mse,0.005837341306003435,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,pearsonr,0.8771005498960591,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,r2,0.7673694259956517,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,rmse,0.07640249541738434,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,spearmanr,0.8158319347738764,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,y_avg_pred,0.7752575278282166,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,y_avg_true,0.7805956237886361,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
36708,te,mcc,0.7504727575616816,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,mean_absolute_error,0.05460702731001077,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,median_absolute_error,0.04080408153533932,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,mse,0.0056883575568664226,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,pearsonr,0.879636273431488,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,r2,0.7733067480164522,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,rmse,0.075421200977354,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,spearmanr,0.8214268704717371,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,y_avg_pred,0.7772912383079529,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,y_avg_true,0.7805956237886361,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
49732,te,mcc,0.7363105231512672,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
67376,te,mean_absolute_error,0.05241203234702802,260,0,1,lc.gdsc2.nn_reg0.ls_hpo
