tr_size,set,metric,score,split
49514,te,mean_absolute_error,0.059527904554899126,run_10
4967,te,mean_absolute_error,0.06680676947523519,run_10
498,te,mean_absolute_error,0.0936668914320203,run_10
50,te,mean_absolute_error,0.12581006151882465,run_10
62,te,mean_absolute_error,0.12021740016355115,run_10
62314,te,mean_absolute_error,0.059183242661608,run_10
6251,te,mean_absolute_error,0.06605942073398376,run_10
627,te,mean_absolute_error,0.08901130891959924,run_10
78423,te,mean_absolute_error,0.058813409700888525,run_10
7868,te,mean_absolute_error,0.06443896489196928,run_10
789,te,mean_absolute_error,0.08389178542977425,run_10
79,te,mean_absolute_error,0.11539912772949475,run_10
99,te,mean_absolute_error,0.11185532959127564,run_10
9902,te,mean_absolute_error,0.06335289717163964,run_10
993,te,mean_absolute_error,0.0804267313739963,run_10
10,te,mean_absolute_error,0.3507618027752156,run_11
12,te,mean_absolute_error,0.3069578614631867,run_11
12461,te,mean_absolute_error,0.06152592679716878,run_11
125,te,mean_absolute_error,0.11136100659366434,run_11
1250,te,mean_absolute_error,0.07388944803727589,run_11
15,te,mean_absolute_error,0.24674882533946935,run_11
15683,te,mean_absolute_error,0.061040007591073524,run_11
157,te,mean_absolute_error,0.09580999798375274,run_11
1573,te,mean_absolute_error,0.0721961225698117,run_11
19,te,mean_absolute_error,0.1968258296961617,run_11
19737,te,mean_absolute_error,0.0603827919704887,run_11
198,te,mean_absolute_error,0.09553461568121037,run_11
1980,te,mean_absolute_error,0.07059202207111459,run_11
24840,te,mean_absolute_error,0.0597807731047583,run_11
2492,te,mean_absolute_error,0.0689522904228381,run_11
25,te,mean_absolute_error,0.18574310898684024,run_11
250,te,mean_absolute_error,0.0925088733183905,run_11
31,te,mean_absolute_error,0.17079685912048992,run_11
31261,te,mean_absolute_error,0.05952179035534061,run_11
3136,te,mean_absolute_error,0.06815264361014853,run_11
314,te,mean_absolute_error,0.08858506175780002,run_11
39,te,mean_absolute_error,0.16290584605910635,run_11
39343,te,mean_absolute_error,0.0591010929102029,run_11
3947,te,mean_absolute_error,0.06620349932990294,run_11
396,te,mean_absolute_error,0.08451586555771777,run_11
49514,te,mean_absolute_error,0.059015238172907165,run_11
4967,te,mean_absolute_error,0.0652644216571775,run_11
498,te,mean_absolute_error,0.08158994614774474,run_11
50,te,mean_absolute_error,0.12402123105947455,run_11
62,te,mean_absolute_error,0.13074552143308887,run_11
62314,te,mean_absolute_error,0.05849239031776361,run_11
6251,te,mean_absolute_error,0.06416079149159523,run_11
627,te,mean_absolute_error,0.0805838010340172,run_11
78423,te,mean_absolute_error,0.0581175345847209,run_11
7868,te,mean_absolute_error,0.06290574997347705,run_11
789,te,mean_absolute_error,0.07683127146289978,run_11
79,te,mean_absolute_error,0.13330876768869634,run_11
99,te,mean_absolute_error,0.11550901407232968,run_11
9902,te,mean_absolute_error,0.062189503026688076,run_11
993,te,mean_absolute_error,0.07568137808967043,run_11
10,te,mean_absolute_error,0.14363008703766678,run_12
12,te,mean_absolute_error,0.12758249292131746,run_12
12461,te,mean_absolute_error,0.06245731822186479,run_12
125,te,mean_absolute_error,0.10606448235334304,run_12
1250,te,mean_absolute_error,0.07599351780756873,run_12
15,te,mean_absolute_error,0.1242241416967666,run_12
15683,te,mean_absolute_error,0.0614163002780621,run_12
157,te,mean_absolute_error,0.10094534758143474,run_12
1573,te,mean_absolute_error,0.07300965146774717,run_12
19,te,mean_absolute_error,0.11972331124892413,run_12
19737,te,mean_absolute_error,0.060788094898543275,run_12
198,te,mean_absolute_error,0.10133908104802176,run_12
1980,te,mean_absolute_error,0.0707237699814227,run_12
24840,te,mean_absolute_error,0.06032633688804974,run_12
2492,te,mean_absolute_error,0.06973050313866339,run_12
25,te,mean_absolute_error,0.11629320492065892,run_12
250,te,mean_absolute_error,0.0986129473062278,run_12
31,te,mean_absolute_error,0.11631397195515188,run_12
31261,te,mean_absolute_error,0.060122115341262924,run_12
3136,te,mean_absolute_error,0.0677050821440692,run_12
314,te,mean_absolute_error,0.0946501554346182,run_12
39,te,mean_absolute_error,0.11633241708527085,run_12
39343,te,mean_absolute_error,0.059201041603823126,run_12
3947,te,mean_absolute_error,0.06602603397115057,run_12
396,te,mean_absolute_error,0.09389768585308972,run_12
49514,te,mean_absolute_error,0.05908169106794332,run_12
4967,te,mean_absolute_error,0.0654333741903704,run_12
498,te,mean_absolute_error,0.0869630684809788,run_12
50,te,mean_absolute_error,0.113449943231681,run_12
62,te,mean_absolute_error,0.11274735968477725,run_12
62314,te,mean_absolute_error,0.05872284266290565,run_12
6251,te,mean_absolute_error,0.06490732437696882,run_12
627,te,mean_absolute_error,0.08486965015828399,run_12
78423,te,mean_absolute_error,0.058284357602901515,run_12
7868,te,mean_absolute_error,0.0636949885178958,run_12
789,te,mean_absolute_error,0.08213180147450137,run_12
79,te,mean_absolute_error,0.10630245580684868,run_12
99,te,mean_absolute_error,0.10690897596953536,run_12
9902,te,mean_absolute_error,0.06313685667905973,run_12
993,te,mean_absolute_error,0.07827175371293707,run_12
10,te,mean_absolute_error,0.4150260738852765,run_13
12,te,mean_absolute_error,0.4114952441981364,run_13
12461,te,mean_absolute_error,0.062131163566523886,run_13
125,te,mean_absolute_error,0.1259248508110082,run_13
1250,te,mean_absolute_error,0.0747463169013311,run_13
15,te,mean_absolute_error,0.40658407821419607,run_13
15683,te,mean_absolute_error,0.061803573698342565,run_13
157,te,mean_absolute_error,0.11871989568966125,run_13
1573,te,mean_absolute_error,0.07279739806043296,run_13
19,te,mean_absolute_error,0.410892072484864,run_13
19737,te,mean_absolute_error,0.060949322837755886,run_13
198,te,mean_absolute_error,0.10913856293887207,run_13
1980,te,mean_absolute_error,0.07032422415588853,run_13
24840,te,mean_absolute_error,0.06035084156540954,run_13
2492,te,mean_absolute_error,0.06807301928081022,run_13
25,te,mean_absolute_error,0.407583370944034,run_13
250,te,mean_absolute_error,0.10111385197927557,run_13
31,te,mean_absolute_error,0.4052549679636646,run_13
31261,te,mean_absolute_error,0.059844418666953676,run_13
3136,te,mean_absolute_error,0.06713720442263185,run_13
314,te,mean_absolute_error,0.09473046471584726,run_13
39,te,mean_absolute_error,0.4057793501834757,run_13
39343,te,mean_absolute_error,0.05965687222770711,run_13
3947,te,mean_absolute_error,0.06675472323531767,run_13
396,te,mean_absolute_error,0.08705777261858741,run_13
49514,te,mean_absolute_error,0.05932733405725516,run_13
4967,te,mean_absolute_error,0.06540604308965099,run_13
498,te,mean_absolute_error,0.08453085919948376,run_13
50,te,mean_absolute_error,0.4075198640267728,run_13
62,te,mean_absolute_error,0.3685362038031169,run_13
62314,te,mean_absolute_error,0.0588883205432437,run_13
6251,te,mean_absolute_error,0.06435106682701587,run_13
627,te,mean_absolute_error,0.08205814231767161,run_13
78423,te,mean_absolute_error,0.05903851281031022,run_13
7868,te,mean_absolute_error,0.06335134807366746,run_13
789,te,mean_absolute_error,0.08088711390958568,run_13
79,te,mean_absolute_error,0.1800443286767317,run_13
99,te,mean_absolute_error,0.16503551736043087,run_13
9902,te,mean_absolute_error,0.06307746559402108,run_13
993,te,mean_absolute_error,0.07641938275365598,run_13
10,te,mean_absolute_error,0.11712742888776913,run_14
12,te,mean_absolute_error,0.11601447613311035,run_14
12461,te,mean_absolute_error,0.06266913018886662,run_14
125,te,mean_absolute_error,0.10696715835412818,run_14
1250,te,mean_absolute_error,0.07521406581578513,run_14
15,te,mean_absolute_error,0.1160254186203951,run_14
15683,te,mean_absolute_error,0.0619749954237873,run_14
