tr_size,set,metric,score,split
10,te,r2,-1.5536269025168283,run_0
10,te,mean_absolute_error,0.23110575891511,run_0
10,te,median_absolute_error,0.24295000061988825,run_0
10,te,mse,0.06407752661911266,run_0
10,te,rmse,0.2531353918738205,run_0
10,te,spearmanr,,run_0
10,te,pearsonr,,run_0
10,te,y_avg_true,0.7805956237886361,run_0
10,te,y_avg_pred,0.5831499993801117,run_0
10,te,mcc,0.0,run_0
12,te,r2,-0.9409928458969631,run_0
12,te,mean_absolute_error,0.19902771062831898,run_0
12,te,median_absolute_error,0.20706666870911927,run_0
12,te,mse,0.048704852156706266,run_0
12,te,rmse,0.2206917582437239,run_0
12,te,spearmanr,,run_0
12,te,pearsonr,,run_0
12,te,y_avg_true,0.7805956237886361,run_0
12,te,y_avg_pred,0.6269333312908808,run_0
12,te,mcc,0.0,run_0
12461,te,r2,0.7131609529439944,run_0
12461,te,mean_absolute_error,0.06207236059999883,run_0
12461,te,median_absolute_error,0.04636057038308639,run_0
12461,te,mse,0.00719758107772793,run_0
12461,te,rmse,0.08483855890883538,run_0
12461,te,spearmanr,0.7757297540129279,run_0
12461,te,pearsonr,0.8448011917427309,run_0
12461,te,y_avg_true,0.7805956237886361,run_0
12461,te,y_avg_pred,0.7793901087742352,run_0
12461,te,mcc,0.6900701404636224,run_0
125,te,r2,0.26978445279917485,run_0
125,te,mean_absolute_error,0.10545240248446992,run_0
125,te,median_absolute_error,0.08616806386476883,run_0
125,te,mse,0.018323117647818736,run_0
125,te,rmse,0.13536291090183727,run_0
125,te,spearmanr,0.4431423228978963,run_0
125,te,pearsonr,0.5391535427070142,run_0
125,te,y_avg_true,0.7805956237886361,run_0
125,te,y_avg_pred,0.7603623033367093,run_0
125,te,mcc,0.0,run_0
1250,te,r2,0.5832050656911523,run_0
1250,te,mean_absolute_error,0.07542238611438355,run_0
1250,te,median_absolute_error,0.057610248931509574,run_0
1250,te,mse,0.010458531930237805,run_0
1250,te,rmse,0.10226696402180817,run_0
1250,te,spearmanr,0.6823838934694252,run_0
1250,te,pearsonr,0.766106114155859,run_0
1250,te,y_avg_true,0.7805956237886361,run_0
1250,te,y_avg_pred,0.7743437143417577,run_0
1250,te,mcc,0.5849288455705386,run_0
15,te,r2,-0.6202574263039673,run_0
15,te,mean_absolute_error,0.1795565952336566,run_0
15,te,median_absolute_error,0.18386000048319492,run_0
15,te,mse,0.040656717808494836,run_0
15,te,rmse,0.2016351105549201,run_0
15,te,spearmanr,,run_0
15,te,pearsonr,,run_0
15,te,y_avg_true,0.7805956237886361,run_0
15,te,y_avg_pred,0.655839999516805,run_0
15,te,mcc,0.0,run_0
15683,te,r2,0.7223474723162635,run_0
15683,te,mean_absolute_error,0.06125848499382355,run_0
15683,te,median_absolute_error,0.045685733304091314,run_0
15683,te,mse,0.0069670660251830935,run_0
15683,te,rmse,0.0834689524624761,run_0
15683,te,spearmanr,0.7807741761018734,run_0
15683,te,pearsonr,0.8504116901931302,run_0
15683,te,y_avg_true,0.7805956237886361,run_0
15683,te,y_avg_pred,0.7794833025322632,run_0
15683,te,mcc,0.7012262592135081,run_0
157,te,r2,0.36897191308207655,run_0
157,te,mean_absolute_error,0.09604920232565793,run_0
157,te,median_absolute_error,0.07543151775742085,run_0
157,te,mse,0.015834231303343074,run_0
157,te,rmse,0.1258341420415901,run_0
157,te,spearmanr,0.5225839690345241,run_0
157,te,pearsonr,0.6163089564700952,run_0
157,te,y_avg_true,0.7805956237886361,run_0
157,te,y_avg_pred,0.7648254859138609,run_0
157,te,mcc,0.34993463409746495,run_0
1573,te,r2,0.6182454927264296,run_0
1573,te,mean_absolute_error,0.07201228287732456,run_0
1573,te,median_absolute_error,0.0539804413377204,run_0
1573,te,mse,0.009579271183930222,run_0
1573,te,rmse,0.09787375125093664,run_0
1573,te,spearmanr,0.7023931079145234,run_0
1573,te,pearsonr,0.7878519831457986,run_0
1573,te,y_avg_true,0.7805956237886361,run_0
1573,te,y_avg_pred,0.7762086389728663,run_0
1573,te,mcc,0.6149870770287124,run_0
19,te,r2,-0.33243141955829825,run_0
19,te,mean_absolute_error,0.15896661070967585,run_0
19,te,median_absolute_error,0.15753684127707235,run_0
19,te,mse,0.03343437119601942,run_0
19,te,rmse,0.18285068005347813,run_0
19,te,spearmanr,,run_0
19,te,pearsonr,,run_0
19,te,y_avg_true,0.7805956237886361,run_0
19,te,y_avg_pred,0.6892631587229274,run_0
19,te,mcc,0.0,run_0
19737,te,r2,0.7291677101985603,run_0
19737,te,mean_absolute_error,0.06056742496849639,run_0
19737,te,median_absolute_error,0.04531724013363103,run_0
19737,te,mse,0.006795927487278115,run_0
19737,te,rmse,0.08243741557859584,run_0
19737,te,spearmanr,0.7862775223875108,run_0
19737,te,pearsonr,0.8547129549858834,run_0
19737,te,y_avg_true,0.7805956237886361,run_0
19737,te,y_avg_pred,0.7795120190602829,run_0
19737,te,mcc,0.6989377664784204,run_0
198,te,r2,0.45634383261724604,run_0
198,te,mean_absolute_error,0.08967688111125623,run_0
198,te,median_absolute_error,0.07280282676972516,run_0
198,te,mse,0.01364182939284476,run_0
198,te,rmse,0.11679824225066385,run_0
198,te,spearmanr,0.5628824291173323,run_0
198,te,pearsonr,0.6831473464296219,run_0
198,te,y_avg_true,0.7805956237886361,run_0
198,te,y_avg_pred,0.7650512111741594,run_0
198,te,mcc,0.5133436647914057,run_0
1980,te,r2,0.6352785402073353,run_0
1980,te,mean_absolute_error,0.07041937583722341,run_0
1980,te,median_absolute_error,0.05294201910262086,run_0
