metric,tr_size,set,std,median,mean,run0,file,run1,run2,run3,run4,run5,run6,run7,run8,run9
median_absolute_error,1024,tr,0.028842147966332454,0.06093633337020879,0.07182337388992313,0.043992578172683705,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.050203328275680525,0.0753569793701172,0.054229693746566776,0.10943476409912113,0.059986628818512,0.061709585857391384,0.06016308088302619,0.13592316107749935,0.06723393859863286
median_absolute_error,2048,tr,0.005955524528961332,0.048882456684112535,0.046403581628799435,0.04075439910888673,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.04807798867225643,0.04989361281394955,0.055320965194702136,0.04064948492050169,0.04168470911979677,0.036823844623565694,0.04968692469596864,0.05032911615371705,0.05081477098464965
median_absolute_error,4096,tr,0.00657547751272324,0.036676663613319394,0.03606310168266296,0.048349039840698216,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.032580538702011115,0.03271879625320434,0.043304798507690416,0.027143788528442347,0.02739558844566348,0.03817500386238098,0.03761013545989994,0.036405763292312654,0.03694756393432613
median_absolute_error,8192,tr,0.0066465435909245415,0.031102492547035232,0.03229169239282609,0.03528977112770082,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.040788682317733804,0.025395700836181645,0.037379550647735627,0.04287345395088199,0.03078678107261662,0.02580612020492551,0.02335957605838773,0.02981908369064329,0.031418204021453844
median_absolute_error,16384,tr,0.008878224179682427,0.03023982799053193,0.032749703383445745,0.025759734249114985,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.046688130807876586,0.028061275815963738,0.03208575701713562,0.02566611037254335,0.031067121219635008,0.021152690553665143,0.04312768230438235,0.02941253476142885,0.0444759967327118
median_absolute_error,32768,tr,0.002364291281780457,0.03758554286956789,0.03749296172142029,0.03513348836898805,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.040845627450942966,0.03493449287414546,0.04039814519882207,0.03959289979934694,0.03850497741699221,0.03590887842178342,0.034440021944045995,0.038371260404586834,0.03679982533454895
median_absolute_error,65536,tr,0.00504202082257696,0.03671017630100251,0.034884180426597605,0.0224522141456604,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.035414016532898,0.036271927404403714,0.03714842519760131,0.031307493448257395,0.03741266179084779,0.03817945370674136,0.03316248598098753,0.040172333621978806,0.03732079243659975
median_absolute_error,88416,tr,0.003648514140976279,0.034208120059967054,0.033733824014663696,0.032791331148147584,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.032881906557083146,0.03678413238525391,0.028023777198791452,0.03777489342689516,0.036871471452713016,0.030609618759155244,0.03728327245712282,0.02878350319862366,0.03553433356285096
mse,128,tr,0.2340350035235166,0.20305544645024154,0.29401645097855317,0.4335638982535341,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.07097472966973889,0.20833107541363333,0.08231284957442057,0.6353918924226781,0.5679131672361448,0.5789165412428472,0.08945957961289193,0.07552095887279282,0.19777981748684972
mse,256,tr,0.03898603458563198,0.057247586438999076,0.07168025010361768,0.04236104602264176,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.05503303047032832,0.05937289401951488,0.15990520894291746,0.039817062085074316,0.12460068155536808,0.0646895946127727,0.051188424761939896,0.05512227885848328,0.06471227970713607
mse,512,tr,0.01923128306178455,0.04467089105668096,0.044853772098679315,0.07532425729953185,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.02562391335121974,0.034010957222903114,0.052286245079387984,0.044528004351000836,0.016444245872212698,0.04798880519221497,0.03275995812363881,0.07475755673232201,0.04481377776236109
mse,1024,tr,0.023732571547721536,0.0180183993295776,0.027536984303498085,0.01123854168549273,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.012606158292623279,0.024385456654713332,0.015301467274694837,0.08175288341924432,0.014036667715574918,0.016238113004186757,0.019798685654968444,0.0600157859898979,0.01999608334358433
mse,2048,tr,0.0032823781434452325,0.01113483070412609,0.009920735766019626,0.011747713099234034,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.006125883503204932,0.006385121010781401,0.013741536485516046,0.010521948309018148,0.005397956106219835,0.01232455590278572,0.007323360387374856,0.013814429401903036,0.01182485345415826
mse,4096,tr,0.0008770272123911605,0.00425121040421219,0.004148760319317051,0.00577650088249254,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.003903809402245138,0.004331122181605722,0.004953645987028693,0.0026627613671296947,0.003133429354634254,0.0043560646995575115,0.004171298626818656,0.0037498251388830006,0.004449145552775292
mse,8192,tr,0.0011975582688324323,0.0033247941929350922,0.003600366988145848,0.003917283795708135,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.005114438851587014,0.002514290511335894,0.004627419540362757,0.005567747711107997,0.003542868340176425,0.0027173661004205093,0.0018453468477696781,0.003106720045693759,0.003050188137296305
mse,16384,tr,0.0017607239806448289,0.0027079489686955634,0.0033840680459330356,0.0020730858729970146,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.006314511735633975,0.0024539625281311058,0.0032396341881580065,0.00199155923316918,0.002961935409260021,0.0013751013223754227,0.005398912462288895,0.00232812946306117,0.005703848244255565
mse,32768,tr,0.0005028957170522959,0.0038503608606658074,0.003924401708086647,0.003367144218685245,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.004589043504118045,0.003412942531063981,0.0046049948286180295,0.004371289182894875,0.00425769593287092,0.003572848072805609,0.003367337088478146,0.003997646823298451,0.003703074898033164
mse,65536,tr,0.0009020124698760578,0.003773338906703821,0.003524954733239059,0.0014493346967778908,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.0036418329529643756,0.003747302455275818,0.0037993753581318243,0.002695090795836564,0.0041342060412494,0.004012044367133829,0.003136895781047588,0.004612116062524518,0.004021348821448787
mse,88416,tr,0.000739135175330929,0.0034052606124819135,0.003310088510545419,0.0031889323255692307,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.0030187535546148518,0.003981982442250331,0.0021784645189382393,0.00418000362819461,0.0038305891568105655,0.002706418829006023,0.00408326195974177,0.0023108897909339702,0.003621588899394597
r2,128,tr,10.282252127198255,-6.245133256437924,-10.71070407039573,-14.792967531769635,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,-1.3553060882847068,-7.140169105556722,-1.6132863315036765,-30.157558338976465,-19.205072668448636,-22.469729208254446,-2.4094464564023004,-2.613407567441564,-5.350097407319127
r2,256,tr,1.4027678654703666,-1.2271485040267596,-1.73924836070398,-0.5926596673844615,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,-0.9570440931871742,-1.8824289321602976,-4.926290367732793,-0.4094304899826655,-3.440847966971516,-1.6140031008340805,-1.1154819807332939,-1.306054757040239,-1.14824225101328
r2,512,tr,0.6929972716180273,-0.5805662341522771,-0.6631562046631625,-1.750502876318167,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.04410522884470691,-0.4339347308056274,-0.8629677384994251,-0.6615656471880051,0.3880643825312605,-0.6718668327795783,-0.3677654861929736,-1.8155615251072668,-0.4995668211165492
r2,1024,tr,0.891869762595486,0.3336817668657705,-0.02220031548861976,0.5818532220001729,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.5457900419828177,0.0880330629167092,0.4581010252899557,-2.1399562957054368,0.4885652703429536,0.3933496725730784,0.1945863955348811,-1.1063394109797922,0.2740138611584626
r2,2048,tr,0.12082603502092698,0.5728454222480437,0.6272241678862098,0.5585757134369531,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7873433140485926,0.7622536433455638,0.5087551587773442,0.5871151310591343,0.7889970177287539,0.5161201305405404,0.7124062951441927,0.5075790038729964,0.5430962709080271
r2,4096,tr,0.03408021634968821,0.8415733267648595,0.8452885464159017,0.7812016163239922,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.8572585560141939,0.8386354876029966,0.8171004228630762,0.9014011953726918,0.8834292265542749,0.8312289886145564,0.8445111659267224,0.8653971811764579,0.8327216237100545
r2,8192,tr,0.043409424166838885,0.876352681948502,0.8661441814327253,0.8529135953243667,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.8102431874093692,0.9053900706478456,0.8290028758510234,0.79660263803466,0.8679866853400212,0.8982543891253482,0.9304442756850532,0.8858854183525819,0.8847186785569828
r2,16384,tr,0.0660042889896343,0.8977319039487311,0.8728219626915168,0.9209538582423452,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7636958270877879,0.9073637437850468,0.8790756293011803,0.9256635111319936,0.8881000641124155,0.9482744601248632,0.7946955431062829,0.9130695958707216,0.7873273941525302
r2,32768,tr,0.018586645561172264,0.8562288321115372,0.8529922719408635,0.8735573640210019,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.8289324743131082,0.8732295952570823,0.8283350871629737,0.8363650954053528,0.8393662446067893,0.8643285696522864,0.8733506247669663,0.8505812127414994,0.8618764514815751
r2,65536,tr,0.03345512141585075,0.8595094956987408,0.8685058409951327,0.9456295220142928,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.8643630431506237,0.8610732596794279,0.8579457317180538,0.8993409662062899,0.8446501490595598,0.8501426505015421,0.8824574798970917,0.8289315684177203,0.8505240393067253
r2,88416,tr,0.027681278403256026,0.8727183616263013,0.8761563192132578,0.8804719251590536,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.8866801494257334,0.8521801746268343,0.9184288442958802,0.843602063877573,0.8558919989842942,0.8988045847024639,0.8466342906119099,0.9139043623552868,0.8649647980935491
rmse,128,tr,0.22154731765200567,0.4505787099293376,0.49984153330394054,0.6584556919440625,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.26641082873963456,0.4564329911538312,0.2869021602818992,0.7971147297740007,0.7536001374974296,0.7608656525582208,0.2990979431773009,0.27481076920818226,0.4447244287048439
rmse,256,tr,0.06459418683415058,0.23922343992763734,0.26062440796696124,0.20581799246577487,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.2345911986207673,0.2436655372011292,0.3998814936239453,0.1995421311028684,0.3529882173038756,0.2543414921179254,0.2262485906297317,0.2347813426541455,0.2543860839494489
rmse,512,tr,0.04619478135161701,0.21135462331143945,0.2072033060956508,0.2744526503780422,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.16007471177928054,0.18442059869467706,0.2286618575088289,0.21101659733537748,0.1282351194962312,0.21906347297579068,0.180997121865622,0.27341828163515697,0.21169264928750145
rmse,1024,tr,0.06048157023068821,0.1340683285360389,0.15570730875487312,0.10601198840457964,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.1122771494678382,0.15615843446549196,0.1236990997327581,0.2859246114262365,0.11847644371593415,0.1274288546765871,0.14070780239549066,0.2449811951760745,0.14140750808774027
rmse,2048,tr,0.017116675841302033,0.10548170813840356,0.09827030697697567,0.10838686774344036,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.07826802350388652,0.07990695220555842,0.11722429989347792,0.10257654853336676,0.07347078403161242,0.11101601642459397,0.0855766345878059,0.11753480081194265,0.10874214203407187
rmse,4096,tr,0.006893676883264118,0.06519842664719763,0.06407799791225757,0.07600329520811938,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.0624804721672711,0.06581126181441686,0.07038214252939941,0.051601951194985785,0.05597704310370685,0.06600049014634295,0.06458559147997839,0.0612358158178937,0.0667019156604613
rmse,8192,tr,0.010013471125120025,0.05762997877126824,0.05924630237043993,0.0625882081202852,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.07151530501638803,0.050142701476245714,0.06802513903229274,0.0746173418925386,0.059521998791845235,0.052128361766129866,0.0429575004832646,0.05573795875069125,0.05522850837471808
rmse,16384,tr,0.014669761021342856,0.0519805759916961,0.05648350508203308,0.0455311527747433,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.0794639020916666,0.04953748609014295,0.05691778446283732,0.04462688912717512,0.05442366589324925,0.037082358640941684,0.07347729215403148,0.04825069391274254,0.07552382567280053
rmse,32768,tr,0.004002295622782421,0.06203992126558533,0.06252987425910687,0.058027099002838714,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.06774247931776667,0.05842039482119221,0.06786011220605245,0.06611572568530784,0.06525102246609565,0.059773305687452226,0.05802876087319241,0.06322694697119616,0.0608528955599745
rmse,65536,tr,0.008540067427172391,0.061427143776819924,0.05881594389912036,0.0380701286677349,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.06034760105393069,0.061215214246752574,0.061639073306887275,0.05191426389574029,0.06429779188470937,0.06334070071552594,0.056007997473999975,0.06791256189045232,0.06341410585547025
rmse,88416,tr,0.006605741304800597,0.05832513549753636,0.057191050647615004,0.056470632416940676,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.05494318478769547,0.06310295113740982,0.04667402402769917,0.0646529475599884,0.0618917535444793,0.05202325277225582,0.06390040656945596,0.04807171508209344,0.060179638578132036
y_avg_pred,128,tr,0.31087722740141616,0.4708040803670883,0.4089350659400225,0.16098228096961975,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.6932940483093262,0.4417417645454407,0.6737960577011108,0.01988592743873596,0.04348786547780037,0.05423006415367127,0.7908854484558105,0.7111808061599731,0.499866396188736
y_avg_pred,256,tr,0.059366912479757054,0.7174279689788818,0.6973945319652557,0.7318433523178101,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7221493721008301,0.7115675210952759,0.5372714996337891,0.7356642484664917,0.6756879091262817,0.733107328414917,0.7216077446937561,0.7132481932640076,0.6917981505393982
y_avg_pred,512,tr,0.03144948494721658,0.7340335249900818,0.7317070364952087,0.6933503150939941,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.771148681640625,0.7664225101470947,0.7019724249839783,0.7347296476364136,0.7594543695449829,0.73333740234375,0.7486295104026794,0.6796877384185791,0.7283377647399902
y_avg_pred,1024,tr,0.02864135134059409,0.7654222548007965,0.7553868412971496,0.7792606353759766,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7587995529174805,0.7678243517875671,0.7701814770698547,0.7081813812255859,0.7656730413436891,0.7586021423339844,0.7820357680320741,0.6981385946273804,0.765171468257904
y_avg_pred,2048,tr,0.008731708860926057,0.7718102335929871,0.7735789775848388,0.771998405456543,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.76692134141922,0.7848187685012817,0.768520712852478,0.7716220617294312,0.7790050506591797,0.7665897607803345,0.7891397476196289,0.7610588669776917,0.7761150598526001
y_avg_pred,4096,tr,0.00536186645551358,0.7892754971981049,0.7878324747085571,0.778616189956665,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7889435291290283,0.7906018495559692,0.7794354557991028,0.794421911239624,0.7896074652671814,0.7933233976364136,0.7912232279777527,0.7860391139984131,0.7861126065254211
y_avg_pred,8192,tr,0.0029191152088305626,0.7957148849964142,0.7951013028621674,0.7976301312446594,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7894550561904907,0.7973940968513489,0.7922396063804626,0.7973049879074097,0.7960004210472107,0.7927656173706055,0.7954293489456177,0.7941181659698486,0.7986755967140198
y_avg_pred,16384,tr,0.0010776063288356233,0.7983253300189972,0.7986263275146485,0.798687219619751,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7983028292655945,0.7983478307723999,0.8008722066879272,0.7997438907623291,0.7992990016937256,0.7976498603820801,0.7981007099151611,0.7980198264122009,0.7972398996353149
y_avg_pred,32768,tr,0.002268773422330986,0.7955297529697418,0.7954990446567536,0.7944260835647583,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7991417646408081,0.7942192554473877,0.7940568327903748,0.7955717444419861,0.7982785701751709,0.7961634397506714,0.7911398410797119,0.7954877614974976,0.7965051531791687
y_avg_pred,65536,tr,0.0020747600974589477,0.7962919473648071,0.7957132041454316,0.7968173027038574,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7949284911155701,0.7962559461593628,0.79356849193573,0.7912705540657043,0.7954093217849731,0.7963911294937134,0.7963279485702515,0.7978278994560242,0.7983349561691284
y_avg_pred,88416,tr,0.001170475671778268,0.7950520813465118,0.795221084356308,0.7943050265312195,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7940831780433655,0.7956261038780212,0.793853223323822,0.7967966198921204,0.7960745692253113,0.795962929725647,0.7941601276397705,0.7944780588150024,0.7968710064888
y_avg_true,128,tr,0.013618078419570802,0.7948648437500001,0.79301578125,0.775478125,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.8048328125,0.8135437499999999,0.8003703125,0.7968796875,0.7710632812499999,0.79285,0.790071875,0.803496875,0.78157109375
y_avg_true,256,tr,0.012512277835275587,0.8005365234374999,0.7963819140624999,0.789399609375,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.80891484375,0.8124499999999999,0.8049265624999999,0.775153515625,0.784913671875,0.804155859375,0.802910546875,0.7981625,0.78283203125
y_avg_true,512,tr,0.0077325649500178464,0.796101953125,0.7965977343749999,0.7929482421875,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.8070837890625,0.8083572265625,0.7960572265625,0.78658359375,0.7903427734375,0.787630859375,0.8040974609375,0.7967294921875,0.7961466796875001
y_avg_true,1024,tr,0.004270079692821037,0.7951746093750001,0.7952832324218749,0.79707568359375,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.79460517578125,0.7979527343749999,0.7984952148437501,0.7929181640625,0.7910389648437499,0.78954189453125,0.80382236328125,0.7916380859375001,0.7957440429687501
y_avg_true,2048,tr,0.003690589120528785,0.7966885009765625,0.7960098583984374,0.794405810546875,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.78840712890625,0.79647001953125,0.7978666015625,0.7969069824218751,0.796945703125,0.7935278808593751,0.80166669921875,0.794040673828125,0.799861083984375
y_avg_true,4096,tr,0.0016381010157494231,0.7955954345703125,0.795491318359375,0.7959467529296875,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7931854248046875,0.7971987548828126,0.7973752685546875,0.7947748291015625,0.7944072998046875,0.7930383300781251,0.7963297607421875,0.7952441162109375,0.797412646484375
y_avg_true,8192,tr,0.001817977772668329,0.7952296020507812,0.7956057421874999,0.7946987182617188,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7936481079101563,0.7965632934570313,0.795418603515625,0.7948755493164062,0.7950406005859374,0.7928266357421876,0.7967889648437501,0.7971670776367188,0.7990298706054688
y_avg_true,16384,tr,0.0010197540049527707,0.7963366821289062,0.796004501953125,0.796799267578125,/vol/ml/apartin/projects/LearningCurves/trn.gdsc/split_on_none/nn_reg0/run_01/lrn_crv_scores.csv,0.7941246948242188,0.796718994140625,0.7959206787109374,0.796308056640625,0.7963653076171875,0.7941856933593751,0.7961092468261719,0.7967132568359375,0.7967998229980469
